Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,Onmichain Balance$,eth linea base scroll zks Balance$,affinity
19805178,0x3a4e588206e953e1989a268024cafdd0a5bb07a7,1.072,Tether : Binance,98,"['Holograph' 'Angle' 'Harmony Bridge' 'Merkly' 'Merkly' 'Angle' 'Merkly'
 'Angle' 'Angle' 'Angle' 'Angle' 'Holograph' 'Merkly' 'Angle' 'Merkly'
 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Harmony Bridge' nan 'Angle'
 'Stargate' 'Angle' 'Angle' 'Stargate' 'Merkly' 'Harmony Bridge' 'Angle'
 'Merkly' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Stargate' 'Merkly' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Holograph' 'Angle' 'Merkly'
 'Angle' 'Angle' 'USDV' 'Angle' 'Merkly' 'Angle' 'Merkly' 'Angle'
 'Harmony Bridge' 'Merkly' 'L2Pass' 'Angle' 'Merkly' 'Merkly' 'Merkly'
 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Harmony Bridge' 'Merkly' 'USDV'
 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Angle' 'Angle' 'Merkly' 'Angle' 'Merkly' 'Harmony Bridge' 'Angle'
 'Angle' 'Angle' 'Angle' nan]",5358.26,54.68,8,8,14,34.62,"[15.4, 0, 0, 0, 0.35]",1
19805161,0x3a9b7a5224e3d86f7dc464e4a173fe6ec5876a73,1.099,Tether : Binance,89,"['Angle' 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Harmony Bridge'
 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Merkly' 'USDV' 'Angle'
 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'L2Pass' 'Angle' nan 'Angle'
 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Merkly' nan
 'Angle' 'Holograph' 'Stargate' 'Angle' 'Angle' 'Merkly' 'Stargate'
 'Angle' nan 'Angle' 'Merkly' 'Merkly' 'Angle' 'Angle' 'Harmony Bridge'
 'Merkly' 'Holograph' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Merkly' 'Angle'
 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Holograph' 'Harmony Bridge' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Holograph' 'Stargate'
 'Merkly' 'USDV' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly'
 'l2telegraph' 'Harmony Bridge' 'Angle']",5377.89,60.43,9,10,16,15.56,"[0.53, 0, 0, 0, 0.46]",1
19805150,0xaedfd3f7b71c155131044e555e59a44b141dd3de,1.065,Tether : Binance,75,"['Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Harmony Bridge'
 'Angle' 'Angle' 'Stargate' 'USDV' 'Holograph' 'Angle' 'Angle' 'Angle'
 'Merkly' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Stargate' 'L2Pass'
 'Harmony Bridge' 'Merkly' 'Angle' 'Angle' 'Holograph' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Holograph' 'Angle' 'l2telegraph' 'Stargate'
 'Angle' nan 'Angle' 'Holograph' 'USDV' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Harmony Bridge' 'Angle' 'Angle' 'Stargate' 'Angle' nan 'Angle'
 'Harmony Bridge' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle']",5335.64,71.14,9,9,15,21.47,"[1.64, 0, 0, 0, 0.37]",1
19805089,0xb168612840a4ec9a963f27b3cfd23f2e58722a91,1.052,Tether : Binance,97,"['Angle' 'Merkly' 'Angle' 'Angle' 'Merkly' 'Angle' 'Merkly' 'Angle'
 'Harmony Bridge' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Merkly' 'Angle' 'USDV' 'Holograph' 'Merkly' 'Merkly' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Merkly'
 'Angle' 'Harmony Bridge' 'Merkly' 'Angle' 'Angle' 'Angle' 'Holograph'
 'Merkly' 'Angle' 'Merkly' 'Stargate' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Holograph' nan 'Harmony Bridge' 'Merkly' 'Merkly' 'Angle' 'Angle'
 'Merkly' 'Angle' 'Angle' 'Harmony Bridge' 'Angle' 'Angle' 'Merkly'
 'Angle' 'Angle' 'Stargate' 'Angle' 'Merkly' 'Angle' 'Holograph'
 'Stargate' 'Angle' 'Angle' 'Stargate' 'Harmony Bridge' 'Angle' 'Merkly'
 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'L2Pass' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Harmony Bridge' 'USDV' 'Angle'
 'Holograph' 'Angle']",5288.69,54.52,8,8,15,15.34,"[2.59, 0, 0.0, 0, 0.42]",1
19795098,0x10188aebc77b515e108d000f740597878b78e2a9,1.04703,Tether : Binance,80,"['Stargate' 'Abracadabra Money' 'Harmony Bridge' 'Abracadabra Money'
 'Stargate' 'Abracadabra Money' 'CoreDAO' 'Stargate' 'Harmony Bridge'
 'Abracadabra Money' 'Abracadabra Money' 'l2telegraph' 'CoreDAO'
 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Stargate' 'Aptos Bridge' 'Abracadabra Money'
 'Abracadabra Money' 'Bitcoin Bridge' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Harmony Bridge' 'Harmony Bridge' 'Abracadabra Money' 'Abracadabra Money'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Merkly'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Stargate' 'Stargate' 'Abracadabra Money' 'Angle' nan 'Stargate'
 'Stargate' 'Stargate' 'Abracadabra Money' 'Angle' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Merkly'
 'Abracadabra Money' 'CoreDAO' 'Angle' 'CoreDAO' 'CoreDAO'
 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'Harmony Bridge'
 'Stargate' 'Harmony Bridge' 'Abracadabra Money' 'Angle' 'Merkly' 'Merkly'
 'Stargate' 'Merkly' 'Stargate' 'Harmony Bridge' 'Harmony Bridge'
 'Abracadabra Money']",4776.75,59.71,10,10,16,45.84,"[3.99, 6.56, 3.86, 0, 18.48]",1
19790131,0x9d9ef8cef6616eadd068593757d0af1db946f8f9,1.084487,Tether : Binance,82,"['Merkly' 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Harmony Bridge' 'Abracadabra Money' 'CoreDAO' 'Stargate'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Aptos Bridge' 'Harmony Bridge' 'Harmony Bridge' 'Bitcoin Bridge' 'Angle'
 'Aptos Bridge' 'Harmony Bridge' 'Harmony Bridge' 'Bitcoin Bridge'
 'Merkly' 'Harmony Bridge' 'Merkly' 'Angle' 'Abracadabra Money'
 'Harmony Bridge' 'Stargate' 'Stargate' 'Abracadabra Money'
 'Abracadabra Money' 'Harmony Bridge' 'Harmony Bridge' 'Angle'
 'Abracadabra Money' 'Angle' 'CoreDAO' 'CoreDAO' 'Harmony Bridge' 'Angle'
 'Harmony Bridge' 'Merkly' 'Abracadabra Money' 'Holograph'
 'Harmony Bridge' 'Merkly' 'Merkly' 'Harmony Bridge' 'Harmony Bridge'
 'Angle' 'CoreDAO' 'Harmony Bridge' 'Abracadabra Money' 'Aptos Bridge'
 'Angle' 'Bitcoin Bridge' 'Harmony Bridge' 'Harmony Bridge'
 'Harmony Bridge' 'Merkly' 'Harmony Bridge' 'Abracadabra Money' 'Merkly'
 'Abracadabra Money' 'Angle' 'Harmony Bridge' 'Merkly' 'CoreDAO' 'Angle'
 'Angle' 'Abracadabra Money' 'Stargate' 'Harmony Bridge' 'Merkly'
 'Abracadabra Money' 'Angle' 'Merkly' 'Merkly' 'Harmony Bridge'
 'Abracadabra Money' 'CoreDAO' 'Angle' 'Abracadabra Money']",6422.49,78.32,9,8,15,8.67,"[0, 0, 0, 0, 0]",1
19828177,0x8aa3705b227296d0379934ee06c26ae214f33aea,1.09216,Tether : Binance,105,"['Merkly' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Abracadabra Money'
 'Bitcoin Bridge' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Abracadabra Money'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Merkly' 'CoreDAO' 'DeFi Kingdoms' 'DeFi Kingdoms'
 'Abracadabra Money' 'Abracadabra Money' 'DeFi Kingdoms' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Angle' 'Stargate' 'CoreDAO'
 'l2telegraph' 'Holograph' 'Harmony Bridge' 'Abracadabra Money' 'Stargate'
 'Abracadabra Money' 'Harmony Bridge' 'CoreDAO' 'Bitcoin Bridge'
 'Abracadabra Money' 'Angle' 'Merkly' 'DeFi Kingdoms' 'DeFi Kingdoms'
 'Abracadabra Money' 'Abracadabra Money' 'DeFi Kingdoms' 'Bitcoin Bridge'
 'Abracadabra Money' 'Merkly' 'Merkly' 'Harmony Bridge'
 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'DeFi Kingdoms'
 'Abracadabra Money' 'Harmony Bridge' 'Abracadabra Money' 'Angle'
 'Stargate' 'DeFi Kingdoms' 'Angle' 'Abracadabra Money' 'Bitcoin Bridge'
 'Merkly' 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Stargate' 'DeFi Kingdoms' 'Harmony Bridge' 'Stargate' 'Bitcoin Bridge'
 'Bitcoin Bridge' 'Angle' 'CoreDAO' 'DeFi Kingdoms' 'Abracadabra Money'
 'Angle' 'Stargate' 'Stargate' 'Abracadabra Money' 'Angle' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Harmony Bridge' 'Stargate' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Stargate' 'Abracadabra Money'
 'Abracadabra Money' 'DeFi Kingdoms' 'Abracadabra Money'
 'Abracadabra Money' 'DeFi Kingdoms' 'Angle' 'CoreDAO' 'l2telegraph'
 'Merkly' 'Merkly' 'Angle' 'Bitcoin Bridge' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Stargate' 'Merkly']",5343.52,50.89,10,9,17,132.53,"[93.3, 3.11, 0, 0, 18.69]",1
19784749,0xc669f41eefaacca07aa2217f86edb1690ec60d81,0.986,Tether : Binance,33,"[nan 'Angle' 'Angle' 'Stargate' 'Aptos Bridge' 'Holograph' 'Angle'
 'Harmony Bridge' 'Angle' 'Angle' 'Harmony Bridge' 'Angle' 'Merkly'
 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle' 'Stargate' 'Stargate'
 'Stargate' 'Angle' 'Harmony Bridge' 'Angle' 'Angle' 'Angle'
 'Bitcoin Bridge' 'Harmony Bridge' 'Angle' 'Abracadabra Money' 'Angle'
 'Abracadabra Money' 'Angle']",1082.98,32.82,9,8,13,32.65,"[1.28, 0, 6.53, 1.21, 0.14]",4
19784743,0x27a0bec418e6c6f782d75f10a31689563aeeb644,0.97,Tether : Binance,34,"['Abracadabra Money' 'Abracadabra Money' 'Angle' 'Angle' nan 'Stargate'
 'Angle' 'Bitcoin Bridge' 'Angle' 'Stargate' 'Stargate' 'Angle'
 'Harmony Bridge' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Angle' 'Harmony Bridge' 'Stargate' 'Holograph' 'Merkly' 'Angle' 'Angle'
 'Aptos Bridge' 'Stargate' 'Stargate']",1173.68,34.52,9,8,13,62.52,"[1.63, 0, 3.05, 1.19, 32.72]",4
19784720,0xf8d7131281145b4882799081c7dd6a1cf20ae6f2,0.957,Tether : Binance,32,"['Angle' 'Angle' 'Harmony Bridge' 'Stargate' 'Abracadabra Money'
 'Stargate' 'Angle' 'Angle' 'Angle' nan 'Stargate' 'Holograph' 'Angle'
 'Stargate' 'Angle' 'Angle' 'Bitcoin Bridge' 'Angle' 'Angle'
 'Aptos Bridge' 'Stargate' 'Harmony Bridge' 'Merkly' 'Angle'
 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Angle' 'Stargate']",1098.38,34.32,9,8,13,38.13,"[2.76, 0, 11.21, 1.46, 0.13]",4
19784692,0x32d9fc95b36cdf0a7573eba6fa8092b772d45d62,0.971,Tether : Binance,33,"['Angle' 'Stargate' 'Holograph' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle'
 'Stargate' 'Angle' nan 'Harmony Bridge' 'Stargate' 'Angle'
 'Abracadabra Money' 'Angle' 'Stargate' 'Merkly' 'Angle' 'Harmony Bridge'
 'Aptos Bridge' 'Harmony Bridge' 'Angle' 'Angle' 'Abracadabra Money'
 'Bitcoin Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Angle' 'Stargate']",1076.37,32.62,9,8,13,26.99,"[1.68, 0, 3.09, 1.37, 0.12]",4
19784686,0xd85209d024ac00ee757ffc0b23232ba014661011,0.957,Tether : Binance,32,"['Angle' 'Angle' 'Harmony Bridge' 'Angle' 'Angle' 'Abracadabra Money'
 'Aptos Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Harmony Bridge'
 'Stargate' 'Angle' 'Stargate' 'Abracadabra Money' 'Holograph'
 'Harmony Bridge' 'Angle' 'Stargate' 'Stargate' 'Angle' nan 'Angle'
 'Stargate' 'Angle' 'Merkly' 'Angle' 'Angle' 'Stargate' 'Bitcoin Bridge']",1087.83,33.99,9,8,13,71.46,"[2.6, 0, 11.62, 1.41, 32.17]",4
19784677,0x17c5cf07dc1bee9af12755d5752bb38f8dcab3a8,0.957,Tether : Binance,32,"['Angle' nan 'Harmony Bridge' 'Stargate' 'Angle' 'Holograph' 'Angle'
 'Stargate' 'Angle' 'Stargate' 'Abracadabra Money' 'Harmony Bridge'
 'Angle' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Angle' 'Stargate' 'Angle'
 'Abracadabra Money' 'Harmony Bridge' 'Angle' 'Angle' 'Angle'
 'Aptos Bridge' 'Angle' 'Merkly' 'Bitcoin Bridge' 'Angle' 'Angle' 'Angle']",1106.69,34.58,9,8,13,60.76,"[1.03, 0, 3.23, 1.13, 32.42]",4
19784653,0xef58fc6fbf1f3e99b9bf1f7353a7d9d678a20709,0.984,Tether : Binance,32,"['Stargate' 'Aptos Bridge' 'Angle' 'Angle' 'Stargate' 'Abracadabra Money'
 'Angle' 'Angle' 'Angle' 'Angle' 'Holograph' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Merkly' 'Bitcoin Bridge' 'Harmony Bridge' 'Angle' 'Stargate'
 'Abracadabra Money' 'Angle' 'Harmony Bridge' nan 'Angle' 'Stargate'
 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle']",1094.07,34.19,9,8,13,68.39,"[1.51, 0, 10.24, 1.22, 32.72]",4
19784644,0x9693eda5a3c09865f0ea7d9847bd01c53074b5e6,0.96,Tether : Binance,32,"['Angle' 'Harmony Bridge' 'Abracadabra Money' 'Merkly' 'Angle' 'Angle'
 'Angle' 'Bitcoin Bridge' 'Stargate' 'Angle' 'Holograph' 'Harmony Bridge'
 'Aptos Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' nan
 'Angle' 'Angle' 'Stargate' 'Harmony Bridge' 'Angle' 'Abracadabra Money'
 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Stargate']",1101.35,34.42,9,8,13,31.84,"[1.73, 0, 5.32, 1.39, 0.13]",4
19784622,0x9b72a20283ba9034a4da42ee5a6d40868bcfb140,0.966,Tether : Binance,32,"['Angle' 'Stargate' 'Stargate' 'Angle' 'Holograph' 'Harmony Bridge'
 'Angle' 'Stargate' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle'
 'Aptos Bridge' 'Angle' 'Angle' 'Harmony Bridge' 'Angle' 'Angle'
 'Abracadabra Money' 'Stargate' 'Bitcoin Bridge' 'Merkly' nan
 'Harmony Bridge' 'Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle']",1064.64,33.27,9,8,13,28.68,"[1.24, 0, 2.98, 1.22, 0.14]",4
19784613,0x2eb20f7f73343368eb9ea4f3ca7345d73a532784,0.972,Tether : Binance,34,"['Stargate' 'Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Merkly' 'Stargate' 'Stargate'
 'Harmony Bridge' 'Aptos Bridge' 'Stargate' 'Angle' 'Angle' nan 'Angle'
 'Abracadabra Money' 'Bitcoin Bridge' 'Stargate' 'Angle' 'Holograph'
 'Angle' 'Harmony Bridge']",1076.42,31.66,9,8,13,29.04,"[2.1, 0, 2.94, 1.45, 0.13]",4
19784596,0x500687db260e651ba21b3eafa3670e2dc3359cea,0.963,Tether : Binance,34,"['Stargate' 'Angle' 'Angle' 'Harmony Bridge' 'Angle' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Angle' nan 'Harmony Bridge' 'Angle' 'Angle' 'Holograph'
 'Abracadabra Money' 'Bitcoin Bridge' 'Abracadabra Money' 'Angle' 'Angle'
 'Merkly' 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Angle'
 'Harmony Bridge' 'Stargate' 'Abracadabra Money' 'Stargate' 'Aptos Bridge'
 'Angle' 'Stargate' 'Stargate']",1103.34,32.45,9,8,13,30.65,"[2.16, 0, 3.21, 1.4, 0.11]",4
19784581,0x08cb5f56b2d52cfdf0bab5f38ec9a31cd6a24f1a,0.987,Tether : Binance,33,"['Merkly' 'Angle' 'Angle' 'Stargate' 'Aptos Bridge' 'Angle' 'Angle'
 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Harmony Bridge' 'Angle'
 'Abracadabra Money' 'Stargate' nan 'Angle' 'Angle' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Bitcoin Bridge' 'Stargate' 'Holograph' 'Stargate'
 'Stargate' 'Abracadabra Money' 'Angle' 'Angle' 'Stargate' 'Angle'
 'Harmony Bridge']",1238.13,37.52,9,8,13,62.14,"[2.67, 0, 3.29, 1.37, 32.21]",4
19784558,0x272af5c17b08fb32117d707cd20ee6bf6d6e52f1,0.983,Tether : Binance,33,"['Angle' 'Stargate' 'Stargate' 'Stargate' 'Harmony Bridge' 'Angle' nan
 'Angle' 'Stargate' 'Angle' 'Abracadabra Money' 'Stargate'
 'Abracadabra Money' 'Angle' 'Harmony Bridge' 'Angle' 'Angle'
 'Aptos Bridge' 'Abracadabra Money' 'Angle' 'Angle' 'Bitcoin Bridge'
 'Angle' 'Harmony Bridge' 'Merkly' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Angle' 'Angle' 'Holograph' 'Angle']",1075.24,32.58,9,8,13,30.95,"[2.46, 0, 3.21, 1.4, 0.11]",4
19784540,0xc84599d4040e27c3a5511f8af67b822c3f9d2dde,0.963,Tether : Binance,33,"['Angle' 'Angle' 'Stargate' 'Aptos Bridge' 'Angle' 'Angle' nan
 'Abracadabra Money' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Holograph' 'Stargate' 'Abracadabra Money' 'Stargate' 'Angle' 'Stargate'
 'Harmony Bridge' 'Stargate' 'Angle' 'Angle' 'Abracadabra Money'
 'Harmony Bridge' 'Angle' 'Angle' 'Harmony Bridge' 'Angle' 'Angle'
 'Bitcoin Bridge' 'Stargate']",1083,32.82,9,8,13,61.84,"[1.03, 0, 4.24, 1.24, 32.12]",4
19784528,0xddf6047dee5bc4f0452f1fd756e11fb634314cbd,0.988,Tether : Binance,33,"['Angle' 'Aptos Bridge' 'Stargate' 'Stargate' 'Holograph' 'Stargate'
 'Angle' 'Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Stargate'
 'Bitcoin Bridge' 'Angle' 'Harmony Bridge' 'Stargate' 'Stargate'
 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Harmony Bridge'
 'Angle' 'Angle' nan]",1120.68,33.96,9,8,13,36.69,"[1.75, 0, 11.55, 1.21, 0.11]",4
19784524,0x6656590dc1eacf3cd9029ff338442503b971060d,0.979,Tether : Binance,33,"['Angle' 'Angle' 'Angle' 'Aptos Bridge' 'Harmony Bridge' 'Bitcoin Bridge'
 'Angle' 'Stargate' 'Abracadabra Money' 'Stargate' 'Angle'
 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Merkly' 'Abracadabra Money'
 'Stargate' 'Angle' 'Angle' 'Abracadabra Money' 'Stargate'
 'Harmony Bridge' 'Angle' nan 'Angle' 'Angle' 'Holograph' 'Stargate'
 'Angle' 'Angle' 'Stargate' 'Angle']",1070.94,32.45,9,8,13,31.9,"[1.82, 0, 5.51, 1.19, 0.13]",4
19784522,0x62600934e347fc64cdca5a85db81ea58f2d88305,0.983,Tether : Binance,32,"['Angle' 'Harmony Bridge' 'Harmony Bridge' 'Stargate' 'Aptos Bridge'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Holograph'
 'Bitcoin Bridge' 'Abracadabra Money' 'Stargate' 'Angle'
 'Abracadabra Money' 'Angle' 'Stargate' 'Angle' nan 'Harmony Bridge'
 'Angle' 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle']",1110.14,34.69,9,8,13,62.01,"[2.65, 0, 3.28, 1.21, 32.12]",4
19784514,0xf8803ba0c7e879a7c9e274c270b37fe0e61471d2,0.982,Tether : Binance,33,"['Angle' 'Harmony Bridge' 'Angle' 'Abracadabra Money' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Abracadabra Money'
 'Angle' 'Angle' 'Bitcoin Bridge' 'Stargate' 'Aptos Bridge'
 'Harmony Bridge' 'Holograph' 'Merkly' 'Harmony Bridge' 'Stargate' 'Angle'
 'Angle' 'Angle' nan 'Stargate' 'Stargate' 'Angle' 'Abracadabra Money'
 'Angle' 'Angle']",1108.65,33.6,9,8,13,36.13,"[1.63, 0, 9.56, 1.15, 0.11]",4
19784512,0xab9f6a72e167d652cddd2dc450d086f2677882f3,0.98,Tether : Binance,32,"['Angle' 'Angle' nan 'Stargate' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Stargate' 'Angle' 'Stargate' 'Angle' 'Angle' 'Bitcoin Bridge' 'Stargate'
 'Abracadabra Money' 'Angle' 'Harmony Bridge' 'Angle' 'Angle' 'Angle'
 'Aptos Bridge' 'Angle' 'Angle' 'Harmony Bridge' 'Holograph'
 'Harmony Bridge' 'Abracadabra Money' 'Merkly' 'Angle' 'Angle' 'Stargate']",1070.59,33.46,9,8,13,30.64,"[2.58, 0, 3.28, 1.47, 0.12]",4
19784497,0x7aae01f1771eb7db9ede2aa6d6c152758711c06c,0.985,Tether : Binance,35,"['Aptos Bridge' 'Angle' 'Stargate' 'Angle' 'Harmony Bridge' 'Angle'
 'Angle' 'Harmony Bridge' 'Holograph' 'Abracadabra Money' 'Angle'
 'Stargate' 'Abracadabra Money' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle'
 'Angle' 'Abracadabra Money' 'Bitcoin Bridge' 'Angle' 'Stargate' 'Merkly'
 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Harmony Bridge' 'Angle'
 'Abracadabra Money' 'Angle' 'Stargate' nan]",1241.5,35.47,9,8,13,63.2,"[2.36, 0, 4.64, 1.44, 32.15]",4
19784488,0xd05c7c0611212d5879871463f22536b2c0abeb73,0.957,Tether : Binance,33,"['Angle' 'Abracadabra Money' 'Stargate' 'Angle' 'Stargate' 'Aptos Bridge'
 'Harmony Bridge' 'Angle' 'Abracadabra Money' nan 'Angle' 'Stargate'
 'Angle' 'Holograph' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle'
 'Harmony Bridge' 'Stargate' 'Angle' 'Angle' 'Angle' 'Bitcoin Bridge'
 'Angle' 'Angle' 'Merkly' 'Abracadabra Money' 'Angle' 'Stargate'
 'Harmony Bridge' 'Angle']",1085.83,32.9,9,8,13,64.17,"[2.49, 0, 4.45, 1.41, 32.44]",4
19784466,0xbb56234780fa2194da3372f8610c090c4cecb80e,0.961,Tether : Binance,33,"[nan 'Stargate' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Holograph'
 'Angle' 'Abracadabra Money' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle' 'Stargate' 'Bitcoin Bridge'
 'Abracadabra Money' 'Aptos Bridge' 'Angle' 'Angle' 'Stargate' 'Angle'
 'Stargate' 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Harmony Bridge']",1206.59,36.56,9,8,13,62.16,"[1.92, 0, 3.27, 1.26, 32.4]",4
19784456,0xdecfd5c073c0b349e36badc61b9c18dbfdb9ea1a,0.972,Tether : Binance,32,"['Abracadabra Money' 'Stargate' 'Angle' 'Stargate' 'Abracadabra Money' nan
 'Harmony Bridge' 'Holograph' 'Angle' 'Harmony Bridge' 'Angle'
 'Aptos Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Stargate' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Harmony Bridge' 'Bitcoin Bridge' 'Stargate']",1067.78,33.37,9,8,13,39.33,"[1.94, 0, 11.6, 1.41, 0.11]",4
19784440,0xff52dba7c62711b562327e8e04d4d8a90e7d3cee,0.972,Tether : Binance,34,"['Angle' 'Angle' 'Aptos Bridge' 'Angle' 'Angle' 'Stargate' 'Angle'
 'Harmony Bridge' 'Stargate' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Abracadabra Money' 'Harmony Bridge'
 'Abracadabra Money' 'Angle' 'Angle' 'Stargate' 'Holograph' 'Stargate'
 'Angle' nan 'Harmony Bridge' 'Angle' 'Bitcoin Bridge' 'Angle' 'Angle'
 'Stargate']",1098.86,32.32,9,8,13,34.47,"[1.0, 0, 9.39, 1.16, 0.12]",4
